path,category,size_bytes,loc,auth_flag,ai_flag,db_flag,payment_flag,purpose,exports,imports,core_logic,typescript_interfaces,side_effects,lifecycle,internal_dependencies,used_by_other_files,ui_rendering_details,code_quality_notes
src/app/superadmin/page.tsx,next-page-or-layout,110642,2071,true,true,true,true,"""use client"";",SuperAdminDashboard,next-auth/react; next/navigation; react; next/navigation; @/components/ui/card; @/components/ui/badge; @/components/ui/button; @/components/ui/table,React component rendering,Analytics; LoginLog; CouponUsage; Coupon; CollegeCoupon; PortalStaffMember; PaymentAnalytics; User,yes,n/a,@/components/ui/card; @/components/ui/badge; @/components/ui/button; @/components/ui/table; @/components/ui/dialog; @/components/ui/input; @/components/ui/label; @/components/ui/select,n/a,client component/page,typed
src/app/superadmin/users/[userId]/page.tsx,next-page-or-layout,36405,696,true,true,false,true,"﻿""use client"";",UserDetailPage,next-auth/react; next/navigation; react; @/components/ui/card; @/components/ui/badge; @/components/ui/button; @/components/ui/table; @/components/ui/progress,React component rendering,none-detected,yes,n/a,@/components/ui/card; @/components/ui/badge; @/components/ui/button; @/components/ui/table; @/components/ui/progress,n/a,client component/page,typed
src/app/superadminlogin/page.tsx,next-page-or-layout,6765,199,true,true,true,false,"""use client"";",SuperAdminLogin,react; next-auth/react; next/navigation; react-hook-form; @hookform/resolvers/zod; zod; next/link; @/components/ui/button,React component rendering,none-detected,no,n/a,@/components/ui/button; @/components/ui/input; @/components/ui/label; @/components/ui/card; @/components/ui/alert,n/a,client component/page,typed
src/app/terms-and-conditions/page.tsx,next-page-or-layout,10257,220,true,true,false,true,import React from 'react';,metadata,react; next; @/components/PolicyLayout,React component rendering,none-detected,no,n/a,@/components/PolicyLayout,n/a,server component/page,typed
src/app/train/applications/[id]/page.tsx,next-page-or-layout,21772,574,true,true,false,false,'use client';,ApplicationDetailPage,react; next/navigation; next-auth/react; framer-motion; @/components/ui/button; @/components/ui/card; @/components/ui/badge; @/components/ui/separator,React component rendering,ApplicationDetails; TimelineEvent,yes,n/a,@/components/ui/button; @/components/ui/card; @/components/ui/badge; @/components/ui/separator; @/contexts/ThemeContext,n/a,client component/page,typed
src/app/train/applications/page.tsx,next-page-or-layout,18305,455,true,true,false,false,'use client';,ApplicationsPage,react; next-auth/react; next/navigation; framer-motion; @/components/ui/button; @/components/ui/input; @/components/ui/card; @/components/ui/badge,React component rendering,Application,yes,n/a,@/components/ui/button; @/components/ui/input; @/components/ui/card; @/components/ui/badge; @/contexts/ThemeContext; @/components/ui/select,n/a,client component/page,typed
src/app/train/assessments/page.tsx,next-page-or-layout,19876,518,false,true,false,false,"""use client"";",MyAssessmentsPage,react; next/navigation; framer-motion; @/components/ui/button; @/components/ui/badge; @/components/ui/input,React component rendering,Assessment; Stats,yes,n/a,@/components/ui/button; @/components/ui/badge; @/components/ui/input; @/components/ui/select,n/a,client component/page,typed
src/app/train/auto-apply-activity/page.tsx,next-page-or-layout,20842,516,true,true,false,false,'use client';,AutoApplyActivityPage,react; next-auth/react; next/navigation; framer-motion; @/components/ui/button; @/components/ui/input; @/components/ui/card; @/components/ui/badge,React component rendering,AutoApplyActivity; ActivityStats,yes,n/a,@/components/ui/button; @/components/ui/input; @/components/ui/card; @/components/ui/badge; @/contexts/ThemeContext; @/components/ui/select,n/a,client component/page,typed
src/app/train/auto-apply-setup/page.tsx,next-page-or-layout,26895,676,true,true,false,false,'use client';,AutoApplySetupPage,react; next-auth/react; next/navigation; framer-motion; @/components/ui/button; @/components/ui/input; @/components/ui/label; @/components/ui/switch,React component rendering,AutoApplyPreferences; PlanInfo,yes,n/a,@/components/ui/button; @/components/ui/input; @/components/ui/label; @/components/ui/switch; @/components/ui/textarea; @/components/ui/card; @/components/ui/badge; @/components/ui/separator,n/a,client component/page,typed
src/app/train/chat/ChatPageClient.tsx,next-page-or-layout,1856,56,false,true,false,false,"""use client"";",ChatPageClient,@/components/chat; @/modules/chat/types/chat.types,React component rendering,ChatPageClientProps,no,n/a,@/components/chat; @/modules/chat/types/chat.types,n/a,client component/page,typed
src/app/train/chat/[conversationId]/ConversationPageClient.tsx,next-page-or-layout,7406,231,false,true,false,false,"""use client"";",ConversationPageClient,react; next/navigation; framer-motion; @/components/chat/ChatMessages; @/components/chat/ChatInput; @/hooks/useChatSocket; @/modules/chat/types/chat.types,React component rendering,ConversationInfo; ConversationPageClientProps,yes,n/a,@/components/chat/ChatMessages; @/components/chat/ChatInput; @/hooks/useChatSocket; @/modules/chat/types/chat.types,n/a,client component/page,typed
src/app/train/chat/[conversationId]/page.tsx,next-page-or-layout,3536,149,true,true,true,false,"import { getServerSession } from ""next-auth"";",ConversationPage,next-auth; @/lib/auth; next/navigation; @/lib/prisma; ./ConversationPageClient,React component rendering,Props,yes,n/a,@/lib/auth; @/lib/prisma,n/a,server component/page,typed
src/app/train/chat/page.tsx,next-page-or-layout,2576,99,true,true,true,false,"import { getServerSession } from ""next-auth"";",ChatPage,next-auth; @/lib/auth; next/navigation; @/lib/prisma; ./ChatPageClient,React component rendering,none-detected,yes,n/a,@/lib/auth; @/lib/prisma,n/a,server component/page,typed
src/app/train/company/CompanyPageClient.tsx,next-page-or-layout,788,28,false,true,false,false,"""use client"";",CompanyPageClient,@/modules/train/LearnEnglishWrapper; @/contexts/ThemeContext; react,React component rendering,none-detected,no,n/a,@/modules/train/LearnEnglishWrapper; @/contexts/ThemeContext,n/a,client component/page,needs stronger typing review
src/app/train/company/page.tsx,next-page-or-layout,743,22,true,true,true,true,"import { getServerSession } from ""next-auth"";",CompanyPage,next-auth; @/lib/auth; next/navigation; @/lib/prisma; @/lib/billing; ./CompanyPageClient,React component rendering,none-detected,yes,n/a,@/lib/auth; @/lib/prisma; @/lib/billing,n/a,server component/page,needs stronger typing review
src/app/train/competitions/[competitionId]/battle/page.tsx,next-page-or-layout,33480,846,true,true,false,false,'use client';,BattleRoomPage,react; next/navigation; next-auth/react; framer-motion; next/dynamic; @/components/competitions; @/components/ui/button; @/components/ui/progress,React component rendering,Module; Competition; Participant; ModuleScore,yes,n/a,@/components/competitions; @/components/ui/button; @/components/ui/progress; @/lib/utils,n/a,client component/page,typed
src/app/train/competitions/[competitionId]/page.tsx,next-page-or-layout,24987,638,true,true,false,false,'use client';,StudentCompetitionDetailPage,react; next-auth/react; next/navigation; next/link; framer-motion; @/components/ui/button; @/components/ui/card; @/components/ui/badge,React component rendering,CompetitionModule; CompetitionReward; Competition; LeaderboardEntry; ParticipantInfo,yes,n/a,@/components/ui/button; @/components/ui/card; @/components/ui/badge; @/components/ui/skeleton; @/components/competitions/CompetitionStatusTag; @/components/competitions/CompetitionTimer; @/components/competitions/CompetitionLeaderboard; @/components/competitions/CompetitionRegistrationModal,n/a,client component/page,typed
src/app/train/competitions/page.tsx,next-page-or-layout,22073,473,true,true,false,false,'use client';,StudentCompetitionsPage,react; next-auth/react; next/navigation; framer-motion; @/components/ui/button; @/components/ui/input; @/components/ui/badge; @/components/ui/skeleton,React component rendering,Competition; MyCompetition,yes,n/a,@/components/ui/button; @/components/ui/input; @/components/ui/badge; @/components/ui/skeleton; @/components/ui/tabs; @/components/ui/select; @/components/competitions/CompetitionCard; @/components/competitions/CompetitionStatusTag,n/a,client component/page,typed
src/app/train/corporate-voice/page.tsx,next-page-or-layout,1604,53,true,true,false,false,"""use client"";",none-detected,next-auth/react; next/navigation; react; ../../../../Learn_English/components/CorporateVoicePractice; ../../../../Learn_English/types; ../../../../Learn_English/constants; @/contexts/ThemeContext,React component rendering,none-detected,no,n/a,@/contexts/ThemeContext,n/a,client component/page,needs stronger typing review
src/app/train/daily/page.tsx,next-page-or-layout,140,6,false,true,false,false,﻿import { redirect } from 'next/navigation';,DailyPage,none-detected,React component rendering,none-detected,no,n/a,none-detected,n/a,server component/page,needs stronger typing review
src/app/train/english/EnglishPageClient.tsx,next-page-or-layout,1375,48,true,true,false,false,"""use client"";",none-detected,next-auth/react; next/navigation; react; ../../../../Learn_English/components/EnglishDashboard; ../../../../Learn_English/types; ../../../../Learn_English/constants; @/contexts/ThemeContext,React component rendering,none-detected,no,n/a,@/contexts/ThemeContext,n/a,client component/page,needs stronger typing review
src/app/train/english/page.tsx,next-page-or-layout,743,22,true,true,true,true,"import { getServerSession } from ""next-auth"";",EnglishPage,next-auth; @/lib/auth; next/navigation; @/lib/prisma; @/lib/billing; ./EnglishPageClient,React component rendering,none-detected,yes,n/a,@/lib/auth; @/lib/prisma; @/lib/billing,n/a,server component/page,needs stronger typing review
src/app/train/friends/FriendsPageClient.tsx,next-page-or-layout,23673,594,false,true,false,false,"""use client"";",FriendsPageClient,react; framer-motion; next/navigation; @/hooks/useChatSocket,React component rendering,User; Request; FriendsPageClientProps,yes,n/a,@/hooks/useChatSocket,n/a,client component/page,typed
src/app/train/friends/page.tsx,next-page-or-layout,2763,123,true,true,true,false,"import { getServerSession } from ""next-auth"";",FriendsPage,next-auth; @/lib/auth; next/navigation; @/lib/prisma; ./FriendsPageClient,React component rendering,none-detected,yes,n/a,@/lib/auth; @/lib/prisma,n/a,server component/page,needs stronger typing review
src/app/train/gd-agent/GDAgentClient.tsx,next-page-or-layout,240,12,false,true,false,false,"""use client"";",GDAgentClient,@/modules/train/LearnEnglishWrapper,React component rendering,none-detected,no,n/a,@/modules/train/LearnEnglishWrapper,n/a,client component/page,needs stronger typing review
src/app/train/gd-agent/page.tsx,next-page-or-layout,738,23,true,true,true,true,"import { getServerSession } from ""next-auth"";",GDAgentPage,next-auth; @/lib/auth; next/navigation; @/lib/prisma; @/lib/billing; ./GDAgentClient,React component rendering,none-detected,yes,n/a,@/lib/auth; @/lib/prisma; @/lib/billing,n/a,server component/page,needs stronger typing review
src/app/train/gd-coach/GDCoachClient.tsx,next-page-or-layout,1367,48,true,true,false,false,"""use client"";",none-detected,next-auth/react; next/navigation; react; ../../../../Learn_English/components/GDCoachDashboard; ../../../../Learn_English/types; ../../../../Learn_English/constants; @/contexts/ThemeContext,React component rendering,none-detected,no,n/a,@/contexts/ThemeContext,n/a,client component/page,needs stronger typing review
src/app/train/gd-coach/page.tsx,next-page-or-layout,732,23,true,true,true,true,"import { getServerSession } from ""next-auth"";",GDCoachPage,next-auth; @/lib/auth; next/navigation; @/lib/prisma; @/lib/billing; ./GDCoachClient,React component rendering,none-detected,yes,n/a,@/lib/auth; @/lib/prisma; @/lib/billing,n/a,server component/page,needs stronger typing review
src/app/train/gd/ai/GDAIPageClient.tsx,next-page-or-layout,241,12,false,true,false,false,"""use client"";",GDAIPageClient,@/modules/train/LearnEnglishWrapper,React component rendering,none-detected,no,n/a,@/modules/train/LearnEnglishWrapper,n/a,client component/page,needs stronger typing review
src/app/train/gd/ai/page.tsx,next-page-or-layout,183,7,false,true,false,false,"import { redirect } from ""next/navigation"";",GDAIPage,next/navigation,React component rendering,none-detected,no,n/a,none-detected,n/a,server component/page,needs stronger typing review
src/app/train/gd/page.tsx,next-page-or-layout,116,6,false,true,false,false,﻿import { redirect } from 'next/navigation';,GDPage,none-detected,React component rendering,none-detected,no,n/a,none-detected,n/a,server component/page,needs stronger typing review
src/app/train/gd/private/[roomId]/page.tsx,next-page-or-layout,16126,423,true,true,true,false,'use client';,PrivateGDPage,react; next-auth/react; next/navigation; next/dynamic; socket.io-client; next/link,React component rendering,RoomData; Participant,yes,n/a,none-detected,n/a,client component/page,typed
